20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:38:13"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Standard"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX02_MF_Central-VRF-HP\EX02_MF08_Central_VRF_HP_CZ09\EX02_MF08_Central_VRF_TYPE 1_HP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
9,16,19, 09/16 20,0,0.531312,0.294045,0,0,0.662344,0,1.90044,1.65175,0.659279,0,1.4877,5.69917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77315,1130.99,970.7,2.32458,89.9626,100,0.000122993,0.0060051,0.006288,0,0,0,1.8455,
9,16,20, 09/16 21,0,0.628649,0.328417,0,0,1.11661,0,1.98301,4.89662,0.636739,0,2.07367,9.59004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77616,1130.99,970.7,2.32444,89.9626,100,0.000122986,0.0060051,0.006288,0,0,0,1.84786,
9,16,21, 09/16 22,0,0.401688,0.26336,0,0,1.11524,0,1.97377,2.46479,0.540948,0,1.78029,6.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64729,1130.99,970.7,2.04722,89.9626,100,0.000108318,0.0060051,0.006288,0,0,0,1.74664,
9,16,22, 09/16 23,0,0.176821,0.198933,0,0,1.24586,0,1.75494,2.99302,0.354996,0,1.62162,6.72458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3954,1130.99,970.7,2.04722,89.9626,100,0.000108318,0.0060051,0.006288,0.000595303,0,0,4.69037,
9,16,23, 09/16 24,0,0.124229,0.18458,0,0,0.670302,0,1.50368,2.70474,0.21976,0,0.97911,5.4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64657,1130.99,970.7,2.0442,89.9626,100,0.000108159,0.0060051,0.006288,0.000476499,0,0,4.10224,
9,16,24, 09/17 01,0,0,0.147841,0,0,0.0170824,0,1.20779,0.477073,0.129602,0,0.164924,1.97939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03792,1130.99,970.7,2.0636,89.9626,100,0.000109185,0.0060051,0.006288,0.000220058,0,0,2.83883,
9,17,1, 09/17 02,0,0,0.147841,0,0,0.882941,0,1.09811,0.453899,0.107062,0,1.03078,2.68985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7274,1130.99,970.7,2.08415,89.9626,100,0.000110272,0.0060051,0.006288,7.03e-06,0,0,1.80956,
9,17,2, 09/17 03,0,0,0.147841,0,0,0.0155179,0,1.05533,0.441915,0.0845232,0,0.163359,1.74512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68384,1130.99,970.7,2.08415,89.9626,100,0.000110272,0.0060051,0.006288,0,0,0,1.77535,
9,17,3, 09/17 04,0,0,0.147841,0,0,0.282024,0,1.04842,0.434769,0.0957928,0,0.429865,2.00885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68276,1130.99,970.7,2.08029,89.9626,100,0.000110068,0.0060051,0.006288,0,0,0,1.7745,
9,17,4, 09/17 05,0,0,0.147841,0,0,0,0,1.00081,0.430294,0.118332,0,0.147841,1.69728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92271,1130.99,970.7,2.06647,89.9626,100,0.000109337,0.0060051,0.006288,3.88e-05,0,0,1.96296,
9,17,5, 09/17 06,0,0,0.147841,0,0,0,0,1.07881,0.504726,0.174681,0,0.147841,1.90606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92292,1130.99,970.7,2.06564,89.9626,100,0.000109293,0.0060051,0.006288,3.88e-05,0,0,1.96312,
9,17,6, 09/17 07,0,0,0.147841,0,0,0,0,1.22513,0.5615,0.236665,0,0.147841,2.17114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24622,1130.99,970.7,2.08633,89.9626,100,0.000110388,0.0060051,0.006288,8.92e-05,0,0,2.21703,
9,17,7, 09/17 08,0,0,0.147841,0,0,0.215911,0,1.32142,0.615888,0.23103,0,0.363753,2.53209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44647,1130.99,970.7,1.76165,89.9626,100,9.32087e-05,0.0060051,0.006288,2.63e-05,-1.3524,0,1.58892,
9,17,8, 09/17 09,0,0,0.147841,0,0,0.755958,0,1.23873,0.610885,0.191586,0,0.903799,2.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85778,1130.99,970.7,0.0567572,89.9626,100,3.00302e-06,0.0060051,0.006288,0,-4.43971,0,0.341189,
9,17,9, 09/17 10,0,0,0.147841,0,0,1.65434,0,1.17296,0.81791,0.163411,0,1.80218,3.95646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83353,1130.99,970.7,0.0495039,89.9626,100,2.61925e-06,0.0060051,0.006288,0,-7.14398,0,0.322146,
9,17,10, 09/17 11,0,0,0.147841,0,0,0.665166,0,1.18461,2.78888,0.152141,0,0.813007,4.93863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83629,1130.99,970.7,0.0471215,89.9626,100,2.4932e-06,0.0060051,0.006288,0,-9.20843,0,0.324315,
9,17,11, 09/17 12,0,0,0.147841,0,0,0.449817,0,1.18461,1.85198,0.140872,0,0.597658,3.77511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85379,1130.99,970.7,0.0471215,89.9626,100,2.4932e-06,0.0060051,0.006288,0,-10.4979,0,0.338054,
9,17,12, 09/17 13,0,0.280009,0.206759,0,0,0.610231,0,1.19009,2.51608,0.118332,0,1.097,4.92151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83725,1130.99,970.7,0.0495039,89.9626,100,2.61925e-06,0.0060051,0.006288,0,-10.8648,0,0.325061,
9,17,13, 09/17 14,0,0.561192,0.269031,0,0,0.18177,0,1.21564,0.621911,0.118332,0,1.01199,2.96788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82621,1130.99,970.7,0.0518863,89.9626,100,2.74531e-06,0.0060051,0.006288,0,-10.8988,0,0.316396,
9,17,14, 09/17 15,0,0.878654,0.343619,0,0,0.505358,0,1.25677,0.726509,0.118332,0,1.72763,3.82924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85125,1130.99,970.7,0.0543747,89.9626,100,2.87697e-06,0.0060051,0.006288,0,-10.2441,0,0.336063,
9,17,15, 09/17 16,0,1.32408,0.448556,0,0,0,0,1.29057,2.44654,0.146506,0,1.77264,5.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82584,1130.99,970.7,0.0617339,89.9626,100,3.26634e-06,0.0060051,0.006288,0,-8.52979,0,0.316102,
9,17,16, 09/17 17,0,1.34674,0.457226,0,0,0.503652,0,1.44905,2.62752,0.174681,0,2.30762,6.55888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9475,1130.99,970.7,0.0911708,89.9626,100,4.82385e-06,0.0060051,0.006288,0,-6.00914,0,0.411656,
9,17,17, 09/17 18,0,1.28744,0.456221,0,0,0,0,1.65865,3.2686,0.247934,0,1.74367,6.91886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12028,1130.99,970.7,0.482503,89.9626,100,2.55292e-05,0.0060051,0.006288,0,-2.91137,0,0.547352,
9,17,18, 09/17 19,0,0.974108,0.395217,0,0,0.27055,0,1.80407,1.97791,0.47333,0,1.63987,5.89518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79942,1130.99,970.7,2.35818,89.9626,100,0.000124771,0.0060051,0.006288,0,-0.311954,0,1.86612,
9,17,19, 09/17 20,0,0.658588,0.32435,0,0,0.530764,0,1.90044,1.30934,0.659279,0,1.5137,5.38276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80088,1130.99,970.7,2.33802,89.9626,100,0.000123705,0.0060051,0.006288,0,0,0,1.86727,
9,17,20, 09/17 21,0,0.465765,0.277316,0,0,0.781534,0,1.98301,2.93274,0.636739,0,1.52461,7.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80407,1130.99,970.7,2.33571,89.9626,100,0.000123582,0.0060051,0.006288,0,0,0,1.86978,
9,17,21, 09/17 22,0,0.363528,0.251013,0,0,0.750974,0,1.97377,0.745335,0.540948,0,1.36552,4.62557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68348,1130.99,970.7,2.0925,89.9626,100,0.000110714,0.0060051,0.006288,0,0,0,1.77507,
9,17,22, 09/17 23,0,0,0.147841,0,0,0.908476,0,1.75494,1.7451,0.354996,0,1.05632,4.91136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3567,1130.99,970.7,2.09866,89.9626,100,0.00011104,0.0060051,0.006288,0.000742338,0,0,5.44537,
9,17,23, 09/17 24,0,0.113764,0.180166,0,0,1.30633,0,1.50368,1.64362,0.21976,0,1.60027,4.96733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3769,1130.99,970.7,2.10195,89.9626,100,0.000111214,0.0060051,0.006288,0.000932449,0,0,6.24657,
9,17,24, 09/18 01,0,0.0443417,0.160548,0,0,0.871748,0,1.20779,0.478111,0.129602,0,1.07664,2.89214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81066,1130.99,970.7,2.08415,89.9626,100,0.000110272,0.0060051,0.006288,0.000831306,0,0,4.23111,
9,18,1, 09/18 02,0,0.000235963,0.14791,0,0,0.151522,0,1.09811,0.45493,0.107062,0,0.299668,1.95977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3235,1130.99,970.7,2.21893,89.9626,100,0.000117404,0.0060051,0.006288,0.00134535,0,0,5.41925,
9,18,2, 09/18 03,0,0,0.147841,0,0,0,0,1.05533,0.443222,0.0845232,0,0.147841,1.73091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26564,1130.99,970.7,2.21728,89.9626,100,0.000117316,0.0060051,0.006288,0.000498957,0,0,3.01767,
9,18,3, 09/18 04,0,0,0.147841,0,0,0,0,1.04842,0.436257,0.0957928,0,0.147841,1.72831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84222,1130.99,970.7,2.21308,89.9626,100,0.000117094,0.0060051,0.006288,2.59e-05,0,0,1.89974,
9,18,4, 09/18 05,0,0,0.147841,0,0,0,0,1.00081,0.432093,0.118332,0,0.147841,1.69908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52366,1130.99,970.7,2.19136,89.9626,100,0.000115945,0.0060051,0.006288,0.000135517,0,0,2.43493,
9,18,5, 09/18 06,0,0,0.147841,0,0,0.255249,0,1.07881,0.506933,0.174681,0,0.40309,2.16351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18245,1130.99,970.7,2.19136,89.9626,100,0.000115945,0.0060051,0.006288,0.000316695,0,0,2.95234,
9,18,6, 09/18 07,0,0,0.147841,0,0,0,0,1.22513,0.563326,0.236665,0,0.147841,2.17296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6131,1130.99,970.7,2.21859,89.9626,100,0.000117386,0.0060051,0.006288,0.000820736,0,0,4.86131,
9,18,7, 09/18 08,0,0,0.147841,0,0,0,0,1.32142,0.616699,0.23103,0,0.147841,2.31699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1655,1130.99,970.7,1.46782,89.9626,100,7.76623e-05,0.0060051,0.006288,0.000847583,-1.39262,0,3.72441,
9,18,8, 09/18 09,0,0,0.147841,0,0,0.0970809,0,1.23873,0.611743,0.191586,0,0.244922,2.28698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94015,1130.99,970.7,0.100084,89.9626,100,5.29546e-06,0.0060051,0.006288,0,-4.5572,0,0.40588,
9,18,9, 09/18 10,0,0,0.147841,0,0,1.25136,0,1.17296,0.571684,0.163411,0,1.3992,3.30725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8857,1130.99,970.7,0.0835769,89.9626,100,4.42206e-06,0.0060051,0.006288,0,-6.53704,0,0.363116,
9,18,10, 09/18 11,0,0,0.147841,0,0,1.01317,0,1.18461,1.00933,0.152141,0,1.16101,3.50709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9072,1130.99,970.7,0.0835769,89.9626,100,4.42206e-06,0.0060051,0.006288,0,-8.04332,0,0.380001,
9,18,11, 09/18 12,0,0.750109,0.293395,0,0,1.41399,0,1.18461,2.23205,0.140872,0,2.4575,6.01503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89167,1130.99,970.7,0.0884478,89.9626,100,4.67977e-06,0.0060051,0.006288,0,-9.77694,0,0.367804,
9,18,12, 09/18 13,0,1.3444,0.403448,0,0,0.358644,0,1.19009,2.45625,0.118332,0,2.1065,5.87116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89098,1130.99,970.7,0.0979456,89.9626,100,5.1823e-06,0.0060051,0.006288,0,-10.3119,0,0.367263,
9,18,13, 09/18 14,0,1.68711,0.479969,0,0,0.296932,0,1.21564,0.881378,0.118332,0,2.46401,4.67936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90541,1130.99,970.7,0.100469,89.9626,100,5.31582e-06,0.0060051,0.006288,0,-10.1073,0,0.378596,
9,18,14, 09/18 15,0,1.89994,0.536676,0,0,0.575502,0,1.25677,2.81243,0.118332,0,3.01212,7.19966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8952,1130.99,970.7,0.105061,89.9626,100,5.55878e-06,0.0060051,0.006288,0,-9.73958,0,0.37058,
9,18,15, 09/18 16,0,2.1285,0.588985,0,0,2.03687,0,1.29057,1.35632,0.146506,0,4.75436,7.54775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87761,1130.99,970.7,0.109757,89.9626,100,5.80724e-06,0.0060051,0.006288,0,-8.24816,0,0.356763,
9,18,16, 09/18 17,0,2.07845,0.595416,0,0,1.05265,0,1.44905,3.61784,0.174681,0,3.72652,8.9681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90999,1130.99,970.7,0.136531,89.9626,100,7.22383e-06,0.0060051,0.006288,0,-5.76797,0,0.382192,
9,18,17, 09/18 18,0,1.5557,0.506239,0,0,0.396968,0,1.65865,1.52,0.247934,0,2.4589,5.88549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27203,1130.99,970.7,0.737754,89.9626,100,3.90346e-05,0.0060051,0.006288,0,-2.73723,0,0.666531,
9,18,18, 09/18 19,0,1.292,0.466904,0,0,0.193196,0,1.80407,1.74163,0.47333,0,1.95209,5.97112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57941,1130.99,970.7,2.80288,89.9626,100,0.0001483,0.0060051,0.006288,0.000426122,-0.285963,0,4.04949,
9,18,19, 09/18 20,0,1.02066,0.419575,0,0,0,0,1.90044,3.49355,0.659279,0,1.44023,7.49351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6356,1130.99,970.7,2.78069,89.9626,100,0.000147126,0.0060051,0.006288,0.000594372,0,0,4.87897,
9,18,20, 09/18 21,0,0.535393,0.295039,0,0,0.226372,0,1.98301,2.93279,0.636739,0,1.0568,6.60934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2167,1130.99,970.7,2.78635,89.9626,100,0.000147426,0.0060051,0.006288,0.000527247,0,0,4.55004,
9,18,21, 09/18 22,0,0.441944,0.270564,0,0,0.572607,0,1.97377,0.745672,0.540948,0,1.28511,4.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9896,1130.99,970.7,2.27783,89.9626,100,0.00012052,0.0060051,0.006288,0.00162624,0,0,9.86936,
9,18,22, 09/18 23,0,0.314618,0.235896,0,0,1.10413,0,1.75494,1.74569,0.354996,0,1.65464,5.51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9696,1130.99,970.7,2.27614,89.9626,100,0.00012043,0.0060051,0.006288,0.00323791,0,0,17.7075,
9,18,23, 09/18 24,0,0.192535,0.202063,0,0,0.98642,0,1.50368,1.64453,0.21976,0,1.38102,4.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1623,1130.99,970.7,2.27332,89.9626,100,0.000120281,0.0060051,0.006288,0.0040612,0,0,17.0735,
9,18,24, 09/19 01,0,0.0906984,0.173911,0,0,0.450763,0,1.21162,0.483476,0.129602,0,0.715372,2.54007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3017,1130.99,970.7,2.27179,89.9626,100,0.000120201,0.0060051,0.006288,0.004156,0,0,14.0414,
9,19,1, 09/19 02,0,0.0287918,0.15622,0,0,0,0,1.11225,0.455938,0.107062,0,0.185012,1.86027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8261,1130.99,970.7,2.77462,89.9626,100,0.000146805,0.0060051,0.006288,0.00296748,0,0,9.74092,
9,19,2, 09/19 03,0,0.000166517,0.14789,0,0,0.0429131,0,1.05183,0.443768,0.0845232,0,0.190969,1.77109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11031,1130.99,970.7,2.76716,89.9626,100,0.00014641,0.0060051,0.006288,0.000638395,0,0,3.68107,
9,19,3, 09/19 04,0,0,0.147841,0,0,1.0118,0,1.04876,0.434641,0.0957928,0,1.15964,2.73883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7158,1130.99,970.7,2.75113,89.9626,100,0.000145562,0.0060051,0.006288,0.000133196,0,0,2.58584,
9,19,4, 09/19 05,0,0,0.147841,0,0,0.176565,0,0.997316,0.429745,0.118332,0,0.324406,1.8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60186,1130.99,970.7,2.73998,89.9626,100,0.000144973,0.0060051,0.006288,0.000104146,0,0,2.49635,
9,19,5, 09/19 06,0,0,0.147841,0,0,0.318649,0,1.07531,0.440106,0.174681,0,0.466491,2.15659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14151,1130.99,970.7,2.75243,89.9626,100,0.000145631,0.0060051,0.006288,0.000265836,0,0,2.92019,
9,19,6, 09/19 07,0,0,0.147841,0,0,0,0,1.201,0.484658,0.236665,0,0.147841,2.07017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7641,1130.99,970.7,2.76606,89.9626,100,0.000146352,0.0060051,0.006288,0.00101472,0,0,4.97989,
9,19,7, 09/19 08,0,0,0.147841,0,0,0,0,1.29346,0.674655,0.23103,0,0.147841,2.34699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6919,1130.99,970.7,2.44285,89.9626,100,0.000129251,0.0060051,0.006288,0.0012308,-0.717504,0,4.92323,
9,19,8, 09/19 09,0,0,0.147841,0,0,0.0771188,0,1.23225,1.57203,0.191586,0,0.22496,3.22083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94263,1130.99,970.7,0.599646,89.9626,100,3.17272e-05,0.0060051,0.006288,0,-2.01965,0,1.19322,
9,19,9, 09/19 10,0,0,0.147841,0,0,0.561997,0,1.19793,2.26312,0.163411,0,0.709839,4.3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93399,1130.99,970.7,0.595016,89.9626,100,3.14823e-05,0.0060051,0.006288,0,-3.94779,0,1.18643,
9,19,10, 09/19 11,0,0.0988315,0.169711,0,0,1.30615,0,1.21649,0.97642,0.152141,0,1.5747,3.91975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93224,1130.99,970.7,0.596077,89.9626,100,3.15385e-05,0.0060051,0.006288,0,-6.84378,0,1.18506,
9,19,11, 09/19 12,0,0.820725,0.316997,0,0,1.04467,0,1.19535,3.61798,0.140872,0,2.18239,7.13659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92292,1130.99,970.7,0.596866,89.9626,100,3.15802e-05,0.0060051,0.006288,0,-8.7416,0,1.17773,
9,19,12, 09/19 13,0,1.6283,0.471293,0,0,1.74475,0,1.18702,6.7703,0.118332,0,3.84435,11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90955,1130.99,970.7,0.60067,89.9626,100,3.17814e-05,0.0060051,0.006288,0,-7.73066,0,1.16723,
9,19,13, 09/19 14,0,1.06564,0.366621,0,0,0.798065,0,1.22289,4.23349,0.118332,0,2.23033,7.80503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09148,1130.99,970.7,0.819055,89.9626,100,4.33362e-05,0.0060051,0.006288,0,-1.05867,0,1.31012,
9,19,14, 09/19 15,0,0.699974,0.306516,0,0,0.580996,0,1.2809,2.93992,0.118332,0,1.58749,5.92665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10657,1130.99,970.7,0.923228,89.9626,100,4.8848e-05,0.0060051,0.006288,0,-3.03677,0,1.32197,
9,19,15, 09/19 16,0,0.863981,0.3469,0,0,0.183026,0,1.34616,0.927795,0.146506,0,1.39391,3.81437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5578,1130.99,970.7,1.27283,89.9626,100,6.73453e-05,0.0060051,0.006288,0,-5.70817,0,1.67636,
9,19,16, 09/19 17,0,0.956027,0.358612,0,0,0,0,1.50081,0.976757,0.174681,0,1.31464,3.96689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63685,1130.99,970.7,1.68088,89.9626,100,8.89355e-05,0.0060051,0.006288,0,-1.04477,0,1.73844,
9,19,17, 09/19 18,0,1.19752,0.41304,0,0,0,0,1.67937,1.75966,0.247934,0,1.61056,5.29752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30757,1130.99,970.7,2.06101,89.9626,100,0.000109048,0.0060051,0.006288,0,-0.562654,0,2.26522,
9,19,18, 09/19 19,0,1.21421,0.422897,0,0,0.159672,0,1.80065,5.57753,0.47333,0,1.79678,9.64829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78613,1130.99,970.7,3.89515,89.9626,100,0.000206092,0.0060051,0.006288,1.31e-05,-0.0505586,0,2.64108,
9,19,19, 09/19 20,0,0.948734,0.368337,0,0,0.558265,0,1.87248,0.91213,0.659279,0,1.87534,5.31923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5646,1130.99,970.7,3.86553,89.9626,100,0.000204525,0.0060051,0.006288,0.000111175,0,0,7.96475,
9,19,20, 09/19 21,0,0.88801,0.355809,0,0,0.0658796,0,1.94123,0.700831,0.636739,0,1.3097,4.5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7537,1130.99,970.7,3.85656,89.9626,100,0.00020405,0.0060051,0.006288,1.25e-05,0,0,5.75713,
9,19,21, 09/19 22,0,0.888921,0.353926,0,0,0,0,1.92816,0.943157,0.540948,0,1.24285,4.65511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6266,1130.99,970.7,3.29685,89.9626,100,0.000174437,0.0060051,0.006288,0.000364309,0,0,7.22811,
