20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8 Central Supply + Individual Exhaust (SZHP)"
Run Date/Time:,,,"2026-09-23 13:29:34"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1b\EX01b_MF08_CSUP_IEXH_SZHP_CZ09\EX01b_MF08_CSUP_IEXH_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
11,18,5, 11/18 05,0,0,0.347797,0,0,0,0,1.1111,0.418393,0.140067,0,0.347797,2.01735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04118,1267.68,1032.27,2.89358,89.9626,100,0.000153099,0.0060051,0.006288,0,0,0,2.056,
11,18,6, 11/18 06,0,0,0.347797,0,0,0,0,1.2029,0.500139,0.206765,0,0.347797,2.2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04166,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05637,
11,18,7, 11/18 07,0,0,0.347797,0,0,0,0,1.37031,0.824081,0.280133,0,0.347797,2.82233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04254,1267.68,1032.27,2.89938,89.9626,100,0.000153406,0.0060051,0.006288,0,-0.0348157,0,2.05707,
11,18,8, 11/18 08,0,0,0.347797,0,0,0,0,1.47414,3.55069,0.273464,0,0.347797,5.64609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24136,1267.68,1032.27,0.528762,89.9626,100,2.79768e-05,0.0060051,0.006288,0,-1.6365,0,0.64245,
11,18,9, 11/18 09,0,0,0.347797,0,0,0.319188,0,1.36839,1.76015,0.226775,0,0.666985,4.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93604,1267.68,1032.27,0.0420178,89.9626,100,2.22316e-06,0.0060051,0.006288,0,-4.70971,0,0.402655,
11,18,10, 11/18 10,0,0,0.347797,0,0,1.00843,0,1.28608,3.67921,0.193425,0,1.35623,6.51494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9322,1267.68,1032.27,0.0348335,89.9626,100,1.84304e-06,0.0060051,0.006288,0,-8.30467,0,0.399638,
11,18,11, 11/18 11,0,0,0.347797,0,0,1.71115,0,1.30121,3.77206,0.180086,0,2.05894,7.31229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94299,1267.68,1032.27,0.0251497,89.9626,100,1.33067e-06,0.0060051,0.006288,0,-9.40228,0,0.40811,
11,18,12, 11/18 12,0,0,0.347797,0,0,1.78066,0,1.30121,2.45451,0.166746,0,2.12846,6.05093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95452,1267.68,1032.27,0.0253357,89.9626,100,1.34051e-06,0.0060051,0.006288,0,-9.79013,0,0.41717,
11,18,13, 11/18 13,0,0,0.347797,0,0,1.207,0,1.30362,5.07121,0.140067,0,1.5548,8.06969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94229,1267.68,1032.27,0.0251497,89.9626,100,1.33067e-06,0.0060051,0.006288,0,-9.42739,0,0.407563,
11,18,14, 11/18 14,0,0,0.347797,0,0,0.525601,0,1.33268,1.15681,0.140067,0,0.873398,3.50295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97169,1267.68,1032.27,0.0276381,89.9626,100,1.46233e-06,0.0060051,0.006288,0,-8.46049,0,0.430649,
11,18,15, 11/18 15,0,0.0256281,0.3528,0,0,0.207954,0,1.38055,2.56069,0.140067,0,0.586381,4.66769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96908,1267.68,1032.27,0.0373908,89.9626,100,1.97835e-06,0.0060051,0.006288,0,-6.61116,0,0.428605,
11,18,16, 11/18 16,0,0.232973,0.394721,0,0,0.560195,0,1.42122,1.15182,0.173416,0,1.18789,3.93434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241,1267.68,1032.27,0.327858,89.9626,100,1.7347e-05,0.0060051,0.006288,0,-3.79749,0,0.642161,
11,18,17, 11/18 17,0,0.197719,0.39066,0,0,0.52672,0,1.60392,1.55846,0.206765,0,1.1151,4.48425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03826,1267.68,1032.27,2.88008,89.9626,100,0.000152385,0.0060051,0.006288,0,-0.718002,0,2.05371,
11,18,18, 11/18 18,0,0.103549,0.372818,0,0,0,0,1.84475,1.73426,0.293472,0,0.476368,4.34885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03859,1267.68,1032.27,2.88749,89.9626,100,0.000152777,0.0060051,0.006288,0,0,0,2.05397,
11,18,19, 11/18 19,0,0,0.347797,0,0,0.0416749,0,2.00776,1.6827,0.560266,0,0.389472,4.6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04051,1267.68,1032.27,2.89768,89.9626,100,0.000153316,0.0060051,0.006288,0,0,0,2.05547,
11,18,20, 11/18 20,0,0,0.347797,0,0,0.772043,0,2.11153,1.5118,0.78037,0,1.11984,5.52354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04095,1267.68,1032.27,2.89768,89.9626,100,0.000153316,0.0060051,0.006288,0,0,0,2.05582,
11,18,21, 11/18 21,0,0,0.347797,0,0,0.905018,0,2.20134,1.03062,0.753693,0,1.25282,5.23847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04044,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05542,
11,18,22, 11/18 22,0,0,0.347797,0,0,0.626645,0,2.18536,0.763652,0.640305,0,0.974442,4.56376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04105,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05589,
11,18,23, 11/18 23,0,0,0.347797,0,0,0.80798,0,1.93835,0.553957,0.4202,0,1.15578,4.06828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04116,1267.68,1032.27,2.89606,89.9626,100,0.00015323,0.0060051,0.006288,0,0,0,2.05599,
11,18,24, 11/18 24,0,0,0.347797,0,0,0.708568,0,1.66148,0.516757,0.260124,0,1.05636,3.49473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04232,1267.68,1032.27,2.89894,89.9626,100,0.000153383,0.0060051,0.006288,0,0,0,2.05689,
11,19,1, 11/19 01,0,0,0.347797,0,0,0.482363,0,1.33688,0.470185,0.153406,0,0.83016,2.79063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10973,1267.68,1032.27,2.99883,89.9626,100,0.000158668,0.0060051,0.006288,0,0,0,2.10984,
11,19,2, 11/19 02,0,0,0.347797,0,0,0.821276,0,1.21929,0.448402,0.126727,0,1.16907,2.96349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10884,1267.68,1032.27,2.99883,89.9626,100,0.000158668,0.0060051,0.006288,0,0,0,2.10914,
11,19,3, 11/19 03,0,0,0.347797,0,0,0,0,1.17273,0.43626,0.100048,0,0.347797,2.05684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10597,1267.68,1032.27,2.98383,89.9626,100,0.000157874,0.0060051,0.006288,0,0,0,2.10689,
11,19,4, 11/19 04,0,0,0.347797,0,0,0.394293,0,1.16574,0.429032,0.113387,0,0.74209,2.45025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10389,1267.68,1032.27,2.97767,89.9626,100,0.000157549,0.0060051,0.006288,0,0,0,2.10525,
11,19,5, 11/19 05,0,0,0.347797,0,0,0.246272,0,1.1111,0.422984,0.140067,0,0.594069,2.26822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10322,1267.68,1032.27,2.98208,89.9626,100,0.000157782,0.0060051,0.006288,0,0,0,2.10473,
11,19,6, 11/19 06,0,0,0.347797,0,0,0,0,1.2029,0.50599,0.206765,0,0.347797,2.26345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10411,1267.68,1032.27,2.98208,89.9626,100,0.000157782,0.0060051,0.006288,0,0,0,2.10542,
11,19,7, 11/19 07,0,0,0.347797,0,0,0,0,1.37031,0.570549,0.280133,0,0.347797,2.56879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10276,1267.68,1032.27,2.98824,89.9626,100,0.000158108,0.0060051,0.006288,0,-0.265072,0,2.10437,
11,19,8, 11/19 08,0,0,0.347797,0,0,0.398509,0,1.47414,1.26275,0.273464,0,0.746306,3.75666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00912,1267.68,1032.27,1.41523,89.9626,100,7.48799e-05,0.0060051,0.006288,0,-3.32622,0,1.24543,
11,19,9, 11/19 09,0,0,0.347797,0,0,1.59439,0,1.36839,2.65682,0.226775,0,1.94219,6.19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62184,1267.68,1032.27,0.300902,89.9626,100,1.59207e-05,0.0060051,0.006288,0,-6.54155,0,0.94127,
11,19,10, 11/19 10,0,0,0.347797,0,0,2.73848,0,1.28608,2.73667,0.193425,0,3.08628,7.30246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60327,1267.68,1032.27,0.298614,89.9626,100,1.57997e-05,0.0060051,0.006288,0,-8.55692,0,0.926689,
11,19,11, 11/19 11,0,0,0.347797,0,0,1.71111,0,1.30121,2.47456,0.180086,0,2.05891,6.01476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62119,1267.68,1032.27,0.287554,89.9626,100,1.52145e-05,0.0060051,0.006288,0,-9.60243,0,0.940757,
11,19,12, 11/19 12,0,0,0.347797,0,0,0.219712,0,1.30121,1.74516,0.166746,0,0.567509,3.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60152,1267.68,1032.27,0.285066,89.9626,100,1.50828e-05,0.0060051,0.006288,0,-9.97044,0,0.925313,
11,19,13, 11/19 13,0,0.0558396,0.359265,0,0,0.837842,0,1.30362,7.23512,0.140067,0,1.25295,9.93175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61392,1267.68,1032.27,0.280215,89.9626,100,1.48262e-05,0.0060051,0.006288,0,-9.8017,0,0.935049,
11,19,14, 11/19 14,0,0.175109,0.384807,0,0,1.28524,0,1.33268,0.652769,0.140067,0,1.84515,3.97066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60004,1267.68,1032.27,0.280215,89.9626,100,1.48262e-05,0.0060051,0.006288,0,-8.70737,0,0.924147,
11,19,15, 11/19 15,0,0.284371,0.410308,0,0,0.449195,0,1.38055,0.662685,0.140067,0,1.14387,3.32717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62613,1267.68,1032.27,0.28985,89.9626,100,1.5336e-05,0.0060051,0.006288,0,-6.71928,0,0.944643,
11,19,16, 11/19 16,0,0.293721,0.415291,0,0,0,0,1.42122,0.783303,0.173416,0,0.709012,3.08695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92539,1267.68,1032.27,0.626898,89.9626,100,3.31692e-05,0.0060051,0.006288,0,-3.88764,0,1.17967,
11,19,17, 11/19 17,0,0.199459,0.397472,0,0,0,0,1.60392,1.20427,0.206765,0,0.596932,3.61189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12771,1267.68,1032.27,3.03792,89.9626,100,0.000160736,0.0060051,0.006288,0,-0.74136,0,2.12396,
11,19,18, 11/19 18,0,0.0751445,0.36794,0,0,0.10105,0,1.84475,1.73416,0.293472,0,0.544134,4.41652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12724,1267.68,1032.27,3.03792,89.9626,100,0.000160736,0.0060051,0.006288,0,0,0,2.12359,
11,19,19, 11/19 19,0,0,0.347797,0,0,0.967465,0,2.00776,1.68232,0.560266,0,1.31526,5.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13027,1267.68,1032.27,3.04111,89.9626,100,0.000160905,0.0060051,0.006288,0,0,0,2.12597,
11,19,20, 11/19 20,0,0,0.347797,0,0,0.804015,0,2.11153,1.73011,0.78037,0,1.15181,5.77383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13122,1267.68,1032.27,3.0405,89.9626,100,0.000160873,0.0060051,0.006288,0,0,0,2.12672,
11,19,21, 11/19 21,0,0,0.347797,0,0,0.480602,0,2.20134,4.10858,0.753693,0,0.828399,7.89201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13141,1267.68,1032.27,3.04784,89.9626,100,0.000161261,0.0060051,0.006288,0,0,0,2.12686,
11,19,22, 11/19 22,0,0,0.347797,0,0,0.494121,0,2.18536,0.891752,0.640305,0,0.841918,4.55933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13168,1267.68,1032.27,3.04784,89.9626,100,0.000161261,0.0060051,0.006288,0,0,0,2.12708,
11,19,23, 11/19 23,0,0,0.347797,0,0,1.1194,0,1.93835,2.73806,0.4202,0,1.46719,6.5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13321,1267.68,1032.27,3.05236,89.9626,100,0.0001615,0.0060051,0.006288,0,0,0,2.12828,
11,19,24, 11/19 24,0,0,0.347797,0,0,0.865153,0,1.66148,0.516268,0.260124,0,1.21295,3.65082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1354,1267.68,1032.27,3.06377,89.9626,100,0.000162104,0.0060051,0.006288,0,0,0,2.13,
11,20,1, 11/20 01,0,0,0.347797,0,0,1.02108,0,1.33688,0.469312,0.153406,0,1.36887,3.32847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15666,1267.68,1032.27,3.10769,89.9626,100,0.000164428,0.0060051,0.006288,0,0,0,2.1467,
11,20,2, 11/20 02,0,0,0.347797,0,0,0.518721,0,1.21929,0.447092,0.126727,0,0.866518,2.65962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15477,1267.68,1032.27,3.09616,89.9626,100,0.000163818,0.0060051,0.006288,0,0,0,2.14521,
11,20,3, 11/20 03,0,0,0.347797,0,0,0.201733,0,1.17273,0.43503,0.100048,0,0.54953,2.25734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15523,1267.68,1032.27,3.09654,89.9626,100,0.000163838,0.0060051,0.006288,0,0,0,2.14557,
11,20,4, 11/20 04,0,0,0.347797,0,0,0,0,1.16574,0.428425,0.113387,0,0.347797,2.05535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15332,1267.68,1032.27,3.09366,89.9626,100,0.000163686,0.0060051,0.006288,0,0,0,2.14407,
11,20,5, 11/20 05,0,0,0.347797,0,0,0,0,1.1111,0.422976,0.140067,0,0.347797,2.02194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15336,1267.68,1032.27,3.09366,89.9626,100,0.000163686,0.0060051,0.006288,0,0,0,2.14411,
11,20,6, 11/20 06,0,0,0.347797,0,0,0.0157651,0,1.2029,0.724871,0.206765,0,0.363562,2.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1523,1267.68,1032.27,3.09366,89.9626,100,0.000163686,0.0060051,0.006288,0,0,0,2.14327,
11,20,7, 11/20 07,0,0,0.347797,0,0,0.965376,0,1.37031,2.45753,0.280133,0,1.31317,5.42115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15399,1267.68,1032.27,3.09654,89.9626,100,0.000163838,0.0060051,0.006288,0,-0.215377,0,2.1446,
11,20,8, 11/20 08,0,0,0.347797,0,0,0.875074,0,1.47414,1.49021,0.273464,0,1.22287,4.46068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1792,1267.68,1032.27,1.69546,89.9626,100,8.97065e-05,0.0060051,0.006288,0,-3.06806,0,1.37902,
11,20,9, 11/20 09,0,0,0.347797,0,0,1.30025,0,1.36839,5.62554,0.226775,0,1.64804,8.86875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88581,1267.68,1032.27,0.491747,89.9626,100,2.60183e-05,0.0060051,0.006288,0,-6.05775,0,1.14859,
11,20,10, 11/20 10,0,0,0.347797,0,0,2.0192,0,1.28608,3.12355,0.193425,0,2.367,6.97006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87706,1267.68,1032.27,0.486997,89.9626,100,2.5767e-05,0.0060051,0.006288,0,-8.00593,0,1.14172,
11,20,11, 11/20 11,0,0,0.347797,0,0,1.91728,0,1.30121,1.08878,0.180086,0,2.26508,4.83515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8842,1267.68,1032.27,0.485017,89.9626,100,2.56623e-05,0.0060051,0.006288,0,-9.07072,0,1.14733,
11,20,12, 11/20 12,0,0,0.347797,0,0,1.0605,0,1.30121,4.99829,0.166746,0,1.4083,7.87455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88775,1267.68,1032.27,0.487145,89.9626,100,2.57748e-05,0.0060051,0.006288,0,-9.48749,0,1.15011,
11,20,13, 11/20 13,0,0.140179,0.375194,0,0,0,0,1.30362,0.795688,0.140067,0,0.515373,2.75475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88028,1267.68,1032.27,0.481554,89.9626,100,2.5479e-05,0.0060051,0.006288,0,-9.14049,0,1.14424,
11,20,14, 11/20 14,0,0.467379,0.441556,0,0,0,0,1.33268,1.8132,0.140067,0,0.908935,4.19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8843,1267.68,1032.27,0.476187,89.9626,100,2.51951e-05,0.0060051,0.006288,0,-8.06887,0,1.1474,
11,20,15, 11/20 15,0,0.533242,0.458988,0,0,0.311626,0,1.38055,1.82618,0.140067,0,1.30386,4.65065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89096,1267.68,1032.27,0.491079,89.9626,100,2.5983e-05,0.0060051,0.006288,0,-6.26733,0,1.15263,
11,20,16, 11/20 16,0,0.502088,0.455461,0,0,0,0,1.42122,0.784086,0.173416,0,0.957549,3.33627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13382,1267.68,1032.27,0.776531,89.9626,100,4.10863e-05,0.0060051,0.006288,0,-3.60038,0,1.34338,
11,20,17, 11/20 17,0,0.337923,0.425851,0,0,0.206976,0,1.60392,1.2056,0.206765,0,0.97075,3.98704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152,1267.68,1032.27,3.09081,89.9626,100,0.000163534,0.0060051,0.006288,0,-0.516456,0,2.14304,
11,20,18, 11/20 18,0,0.285516,0.420216,0,0,0.680685,0,1.84475,1.87198,0.293472,0,1.38642,5.39663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15131,1267.68,1032.27,3.09662,89.9626,100,0.000163842,0.0060051,0.006288,0,0,0,2.14249,
11,20,19, 11/20 19,0,0.278375,0.423819,0,0,1.09809,0,2.00776,2.95435,0.560266,0,1.80029,7.32266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15271,1267.68,1032.27,3.09785,89.9626,100,0.000163907,0.0060051,0.006288,0,0,0,2.14359,
11,20,20, 11/20 20,0,0.229602,0.413864,0,0,0.520781,0,2.11153,2.45523,0.78037,0,1.16425,6.51138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15394,1267.68,1032.27,3.09733,89.9626,100,0.00016388,0.0060051,0.006288,0,0,0,2.14456,
11,20,21, 11/20 21,0,0.0378618,0.358782,0,0,0.261628,0,2.20134,2.97706,0.753693,0,0.658272,6.59036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15454,1267.68,1032.27,3.09903,89.9626,100,0.00016397,0.0060051,0.006288,0,0,0,2.14503,
11,20,22, 11/20 22,0,0,0.347797,0,0,1.06783,0,2.18536,0.896501,0.640305,0,1.41562,5.13779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62399,1267.68,1032.27,3.11018,89.9626,100,0.00016456,0.0060051,0.006288,0.00060741,0,0,3.29912,
11,20,23, 11/20 23,0,0,0.347797,0,0,1.14474,0,1.93835,3.26127,0.4202,0,1.49253,7.11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82442,1267.68,1032.27,3.11018,89.9626,100,0.00016456,0.0060051,0.006288,0.000690229,0,0,3.45653,
11,20,24, 11/20 24,0,0,0.347797,0,0,1.82112,0,1.66148,4.89574,0.260124,0,2.16891,8.98626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2982,1267.68,1032.27,3.11018,89.9626,100,0.00016456,0.0060051,0.006288,0.00171413,0,0,5.39939,
11,21,1, 11/21 01,0,0,0.347797,0,0,0.484534,0,1.3406,0.484153,0.153406,0,0.832331,2.81049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,1267.68,1032.27,3.86178,89.9626,100,0.000204327,0.0060051,0.006288,0.00174104,0,0,5.65211,
11,21,2, 11/21 02,0,0,0.347797,0,0,0,0,1.23352,0.455273,0.126727,0,0.347797,2.16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92231,1267.68,1032.27,3.86011,89.9626,100,0.000204239,0.0060051,0.006288,0.00103714,0,0,4.3188,
11,21,3, 11/21 03,0,0,0.347797,0,0,0.0615854,0,1.16926,0.441149,0.100048,0,0.409382,2.11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83902,1267.68,1032.27,3.86987,89.9626,100,0.000204755,0.0060051,0.006288,0.000586717,0,0,3.468,
11,21,4, 11/21 04,0,0,0.347797,0,0,0.240791,0,1.166,0.431236,0.113387,0,0.588587,2.29921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17011,1267.68,1032.27,3.8556,89.9626,100,0.000204,0.0060051,0.006288,0.000312125,0,0,2.94264,
11,21,5, 11/21 05,0,0,0.347797,0,0,0,0,1.10762,0.424336,0.140067,0,0.347797,2.01982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25151,1267.68,1032.27,3.8699,89.9626,100,0.000204757,0.0060051,0.006288,0.000342251,0,0,3.00657,
11,21,6, 11/21 06,0,0,0.347797,0,0,0.451293,0,1.19942,0.436039,0.206765,0,0.79909,2.64132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19039,1267.68,1032.27,3.87235,89.9626,100,0.000204886,0.0060051,0.006288,0.000317852,0,0,2.95857,
11,21,7, 11/21 07,0,0,0.347797,0,0,0.842571,0,1.34583,0.48443,0.280133,0,1.19037,3.30076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82219,1267.68,1032.27,3.90796,89.9626,100,0.00020677,0.0060051,0.006288,0.000579356,-0.192627,0,3.45478,
11,21,8, 11/21 08,0,0,0.347797,0,0,0.0535768,0,1.44593,0.6154,0.273464,0,0.401374,2.73617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8162,1267.68,1032.27,2.70954,89.9626,100,0.000143362,0.0060051,0.006288,0.000129013,-2.94553,0,1.8793,
