20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF08 Individual Supply + Central Exhaust (SZHP)"
Run Date/Time:,,,"2026-09-23 13:25:25"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1a\EX01a_MF08_ISUP_CEXH_SZHP_CZ09\EX01a_MF08_ISUP_CEXH_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
12,15,7, 12/15 07,0,0,0.259461,0,0,1.44208,0,1.40915,0.563868,0.289793,0,1.70154,3.96436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06529,1274.4,1051.14,3.36289,89.9626,100,0.00017793,0.0060051,0.006288,0.000346921,0,0,2.86032,
12,15,8, 12/15 08,0,0,0.259461,0,0,2.11314,0,1.51435,0.89146,0.282894,0,2.3726,5.06131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24318,1274.4,1051.14,2.78507,89.9626,100,0.000147358,0.0060051,0.006288,0.000200842,-1.92306,0,2.21465,
12,15,9, 12/15 09,0,0,0.259461,0,0,1.83903,0,1.40325,2.80995,0.234595,0,2.09849,6.54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24341,1274.4,1051.14,1.77663,89.9626,100,9.40017e-05,0.0060051,0.006288,0,-5.28677,0,1.42944,
12,15,10, 12/15 10,0,0,0.259461,0,0,1.52554,0,1.31768,0.572935,0.200095,0,1.785,3.87571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23889,1274.4,1051.14,1.58661,89.9626,100,8.39474e-05,0.0060051,0.006288,0,-7.58548,0,1.42589,
12,15,11, 12/15 11,0,0,0.259461,0,0,0.0571042,0,1.33408,0.816386,0.186296,0,0.316566,2.65333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23469,1274.4,1051.14,1.46167,89.9626,100,7.73369e-05,0.0060051,0.006288,0,-8.73831,0,1.42259,
12,15,12, 12/15 12,0,0,0.259461,0,0,0.453042,0,1.33408,2.80212,0.172496,0,0.712504,5.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24125,1274.4,1051.14,1.43982,89.9626,100,7.61809e-05,0.0060051,0.006288,0,-9.25927,0,1.42775,
12,15,13, 12/15 13,0,0,0.259461,0,0,0.482709,0,1.33566,0.667283,0.144897,0,0.74217,2.89001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24048,1274.4,1051.14,1.4305,89.9626,100,7.56876e-05,0.0060051,0.006288,0,-9.02337,0,1.42714,
12,15,14, 12/15 14,0,0,0.259461,0,0,0.538297,0,1.3654,0.644895,0.144897,0,0.797758,2.95295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22067,1274.4,1051.14,1.38547,89.9626,100,7.3305e-05,0.0060051,0.006288,0,-8.25147,0,1.41159,
12,15,15, 12/15 15,0,0,0.259461,0,0,0.552733,0,1.41487,0.6584,0.144897,0,0.812194,3.03036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22521,1274.4,1051.14,1.38384,89.9626,100,7.32188e-05,0.0060051,0.006288,0,-6.5039,0,1.41515,
12,15,16, 12/15 16,0,0,0.259461,0,0,0.0942452,0,1.45732,0.913973,0.179396,0,0.353707,2.90439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44772,1274.4,1051.14,1.84103,89.9626,100,9.74088e-05,0.0060051,0.006288,0,-3.77361,0,1.58991,
12,15,17, 12/15 17,0,0,0.259461,0,0,0,0,1.64536,2.45516,0.213895,0,0.259461,4.57387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0917,1274.4,1051.14,3.22291,89.9626,100,0.000170524,0.0060051,0.006288,0,-0.781369,0,2.09568,
12,15,18, 12/15 18,0,0,0.259461,0,0,0,0,1.89287,3.08766,0.303592,0,0.259461,5.54359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09688,1274.4,1051.14,3.22621,89.9626,100,0.000170699,0.0060051,0.006288,0,0,0,2.09974,
12,15,19, 12/15 19,0,0,0.259461,0,0,0.685948,0,2.05918,3.89171,0.579586,0,0.94541,7.47589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09852,1274.4,1051.14,3.23359,89.9626,100,0.000171089,0.0060051,0.006288,0,0,0,2.10103,
12,15,20, 12/15 20,0,0,0.259461,0,0,0.986235,0,2.1639,1.4956,0.807282,0,1.2457,5.71248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09512,1274.4,1051.14,3.2349,89.9626,100,0.000171159,0.0060051,0.006288,0,0,0,2.09836,
12,15,21, 12/15 21,0,0,0.259461,0,0,0.957313,0,2.2548,3.75386,0.779682,0,1.21677,8.00512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0946,1274.4,1051.14,3.2349,89.9626,100,0.000171159,0.0060051,0.006288,0,0,0,2.09796,
12,15,22, 12/15 22,0,0,0.259461,0,0,2.05715,0,2.23686,2.46673,0.662385,0,2.31661,7.68259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09507,1274.4,1051.14,3.23609,89.9626,100,0.000171221,0.0060051,0.006288,0,0,0,2.09833,
12,15,23, 12/15 23,0,0,0.259461,0,0,1.09319,0,1.98349,2.98246,0.434689,0,1.35265,6.75328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09509,1274.4,1051.14,3.23609,89.9626,100,0.000171221,0.0060051,0.006288,0,0,0,2.09834,
12,15,24, 12/15 24,0,0,0.259461,0,0,0.725477,0,1.70207,2.68427,0.269094,0,0.984938,5.64038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09509,1274.4,1051.14,3.23442,89.9626,100,0.000171133,0.0060051,0.006288,0,0,0,2.09834,
12,16,1, 12/16 01,0,0,0.259461,0,0,0.487543,0,1.37145,0.454479,0.158696,0,0.747005,2.73163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16561,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15373,
12,16,2, 12/16 02,0,0,0.259461,0,0,0,0,1.25254,0.433826,0.131097,0,0.259461,2.07693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16561,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15373,
12,16,3, 12/16 03,0,0,0.259461,0,0,0.490312,0,1.2053,0.420872,0.103498,0,0.749774,2.47944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16564,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15375,
12,16,4, 12/16 04,0,0,0.259461,0,0,0.178487,0,1.19839,0.413609,0.117297,0,0.437948,2.16724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16495,1274.4,1051.14,3.3806,89.9626,100,0.000178868,0.0060051,0.006288,0,0,0,2.15321,
12,16,5, 12/16 05,0,0,0.259461,0,0.0710671,0,0,1.14212,0.405296,0.144897,0,0.330529,2.02284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16625,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15423,
12,16,6, 12/16 06,0,0,0.259461,0,0,0,0,1.23715,0.486301,0.213895,0,0.259461,2.19681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16525,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15345,
12,16,7, 12/16 07,0,0,0.259461,0,0,0.0579695,0,1.40915,0.555972,0.289793,0,0.317431,2.57235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16463,1274.4,1051.14,3.38436,89.9626,100,0.000179066,0.0060051,0.006288,0,0,0,2.15295,
12,16,8, 12/16 08,0,0,0.259461,0,0,0.836858,0,1.51435,0.627178,0.282894,0,1.09632,3.52074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51908,1274.4,1051.14,2.58404,89.9626,100,0.000136722,0.0060051,0.006288,0,-1.97492,0,1.64595,
12,16,9, 12/16 09,0,0,0.259461,0,0,1.18434,0,1.40325,0.618834,0.234595,0,1.4438,3.70048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95128,1274.4,1051.14,1.32476,89.9626,100,7.00931e-05,0.0060051,0.006288,0,-5.35182,0,1.20001,
12,16,10, 12/16 10,0,0,0.259461,0,0,1.15203,0,1.31768,1.28873,0.200095,0,1.41149,4.21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93666,1274.4,1051.14,0.817933,89.9626,100,4.32768e-05,0.0060051,0.006288,0,-7.56523,0,1.18853,
12,16,11, 12/16 11,0,0,0.259461,0,0,1.56231,0,1.33408,0.549453,0.186296,0,1.82177,3.8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94071,1274.4,1051.14,0.813128,89.9626,100,4.30226e-05,0.0060051,0.006288,0,-8.89592,0,1.19171,
12,16,12, 12/16 12,0,0,0.259461,0,0,0.773034,0,1.33408,0.609447,0.172496,0,1.0325,3.14852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94719,1274.4,1051.14,0.805598,89.9626,100,4.26242e-05,0.0060051,0.006288,0,-9.60217,0,1.1968,
12,16,13, 12/16 13,0,0,0.259461,0,0,0.452814,0,1.33566,0.659815,0.144897,0,0.712275,2.85265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94209,1274.4,1051.14,0.792777,89.9626,100,4.19458e-05,0.0060051,0.006288,0,-9.48385,0,1.19279,
12,16,14, 12/16 14,0,0,0.259461,0,0,0.178967,0,1.3654,0.636802,0.144897,0,0.438429,2.58553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93596,1274.4,1051.14,0.781449,89.9626,100,4.13465e-05,0.0060051,0.006288,0,-7.19415,0,1.18798,
12,16,15, 12/16 15,0,0,0.259461,0,0,0.55142,0,1.41487,0.652097,0.144897,0,0.810882,3.02274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94382,1274.4,1051.14,0.798714,89.9626,100,4.22599e-05,0.0060051,0.006288,0,-5.36533,0,1.19415,
12,16,16, 12/16 16,0,0,0.259461,0,0,0.334682,0,1.45732,0.77616,0.179396,0,0.594144,3.00702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32179,1274.4,1051.14,1.57428,89.9626,100,8.32954e-05,0.0060051,0.006288,0,-1.81887,0,1.491,
12,16,17, 12/16 17,0,0,0.259461,0,0,0,0,1.64536,1.20565,0.213895,0,0.259461,3.32436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17005,1274.4,1051.14,3.40016,89.9626,100,0.000179902,0.0060051,0.006288,0,-0.148035,0,2.15721,
12,16,18, 12/16 18,0,0,0.259461,0,0,0,0,1.89287,1.75116,0.303592,0,0.259461,4.20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17019,1274.4,1051.14,3.40891,89.9626,100,0.000180365,0.0060051,0.006288,0,0,0,2.15732,
12,16,19, 12/16 19,0,0,0.259461,0,0,0,0,2.05918,1.69893,0.579586,0,0.259461,4.59716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17284,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.1594,
12,16,20, 12/16 20,0,0,0.259461,0,0,0.45037,0,2.1639,1.67747,0.807282,0,0.709832,5.35848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17321,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15969,
12,16,21, 12/16 21,0,0,0.259461,0,0,1.68163,0,2.2548,5.14575,0.779682,0,1.94109,10.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17327,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15974,
12,16,22, 12/16 22,0,0,0.259461,0,0,2.19579,0,2.23686,0.865231,0.662385,0,2.45526,6.21974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1726,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15922,
12,16,23, 12/16 23,0,0,0.259461,0,0,2.48181,0,1.98349,2.92038,0.434689,0,2.74127,8.07983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1726,1274.4,1051.14,3.40872,89.9626,100,0.000180356,0.0060051,0.006288,0,0,0,2.15922,
12,16,24, 12/16 24,0,0,0.259461,0,0,0.859876,0,1.70207,2.73384,0.269094,0,1.11934,5.82435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17332,1274.4,1051.14,3.41009,89.9626,100,0.000180428,0.0060051,0.006288,0,0,0,2.15978,
12,17,1, 12/17 01,0,0,0.259461,0,0,0.163676,0,1.37145,0.445338,0.158696,0,0.423137,2.39862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29639,1274.4,1051.14,3.81002,89.9626,100,0.000201588,0.0060051,0.006288,0,0,0,2.25643,
12,17,2, 12/17 02,0,0,0.259461,0,0,0.129881,0,1.25254,0.923499,0.131097,0,0.389343,2.69648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29459,1274.4,1051.14,3.80446,89.9626,100,0.000201294,0.0060051,0.006288,0,0,0,2.25502,
12,17,3, 12/17 03,0,0,0.259461,0,0.0710671,0,0,1.2053,0.641077,0.103498,0,0.330529,2.2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29018,1274.4,1051.14,3.78847,89.9626,100,0.000200448,0.0060051,0.006288,0,0,0,2.25156,
12,17,4, 12/17 04,0,0,0.259461,0,0.0710671,0,0,1.19839,0.406058,0.117297,0,0.330529,2.05227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28924,1274.4,1051.14,3.78549,89.9626,100,0.00020029,0.0060051,0.006288,0,0,0,2.25082,
12,17,5, 12/17 05,0,0,0.259461,0,0.0710671,0,0,1.14212,0.396779,0.144897,0,0.330529,2.01433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29186,1274.4,1051.14,3.79147,89.9626,100,0.000200607,0.0060051,0.006288,0,0,0,2.25288,
12,17,6, 12/17 06,0,0,0.259461,0,0.0710671,0,0,1.23715,0.475888,0.213895,0,0.330529,2.25746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29104,1274.4,1051.14,3.79698,89.9626,100,0.000200898,0.0060051,0.006288,0,0,0,2.25223,
12,17,7, 12/17 07,0,0,0.259461,0,0.0710671,1.17289,0,1.40915,0.547173,0.289793,0,1.50342,3.74954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29008,1274.4,1051.14,3.78622,89.9626,100,0.000200329,0.0060051,0.006288,0,0,0,2.25148,
12,17,8, 12/17 08,0,0,0.259461,0,0.0710671,1.13449,0,1.51435,0.620035,0.282894,0,1.46502,3.8823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03249,1274.4,1051.14,3.4358,89.9626,100,0.000181788,0.0060051,0.006288,0,-2.02273,0,2.04918,
12,17,9, 12/17 09,0,0,0.259461,0,0,1.03279,0,1.40325,0.827098,0.234595,0,1.29225,3.75719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32277,1274.4,1051.14,2.32183,89.9626,100,0.000122848,0.0060051,0.006288,0,-5.43509,0,1.49177,
12,17,10, 12/17 10,0,0,0.259461,0,0,1.84905,0,1.31768,2.54091,0.200095,0,2.10851,6.16719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27796,1274.4,1051.14,1.50995,89.9626,100,7.98913e-05,0.0060051,0.006288,0,-7.66494,0,1.45658,
12,17,11, 12/17 11,0,0,0.259461,0,0,2.47531,0,1.33408,2.33858,0.186296,0,2.73478,6.59373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2834,1274.4,1051.14,1.48964,89.9626,100,7.8817e-05,0.0060051,0.006288,0,-9.00952,0,1.46085,
12,17,12, 12/17 12,0,0,0.259461,0,0,0.668579,0,1.33408,4.76146,0.172496,0,0.928041,7.19608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28682,1274.4,1051.14,1.46245,89.9626,100,7.73783e-05,0.0060051,0.006288,0,-9.71606,0,1.46354,
12,17,13, 12/17 13,0,0,0.259461,0,0,0.361688,0,1.33566,2.25974,0.144897,0,0.621149,4.36145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2792,1274.4,1051.14,1.45975,89.9626,100,7.72356e-05,0.0060051,0.006288,0,-9.44998,0,1.45755,
12,17,14, 12/17 14,0,0,0.259461,0,0,0,0,1.3654,0.886796,0.144897,0,0.259461,2.65656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27723,1274.4,1051.14,1.45848,89.9626,100,7.71682e-05,0.0060051,0.006288,0,-8.42486,0,1.45601,
12,17,15, 12/17 15,0,0,0.259461,0,0,0.0172832,0,1.41487,2.83015,0.144897,0,0.276745,4.66666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27324,1274.4,1051.14,1.41671,89.9626,100,7.49579e-05,0.0060051,0.006288,0,-6.65881,0,1.45287,
12,17,16, 12/17 16,0,0,0.259461,0,0,0.534643,0,1.45732,0.769855,0.179396,0,0.794104,3.20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58306,1274.4,1051.14,1.94224,89.9626,100,0.000102764,0.0060051,0.006288,0,-3.99119,0,1.6962,
12,17,17, 12/17 17,0,0,0.259461,0,0,0.365687,0,1.64536,1.19836,0.213895,0,0.625149,3.68276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31397,1274.4,1051.14,3.8028,89.9626,100,0.000201206,0.0060051,0.006288,0,-0.858918,0,2.27025,
12,17,18, 12/17 18,0,0,0.259461,0,0,0.503078,0,1.89287,1.74442,0.303592,0,0.76254,4.70342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31902,1274.4,1051.14,3.81466,89.9626,100,0.000201833,0.0060051,0.006288,0,0,0,2.27421,
12,17,19, 12/17 19,0,0,0.259461,0,0,0.740139,0,2.05918,1.69268,0.579586,0,0.9996,5.33105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31916,1274.4,1051.14,3.81466,89.9626,100,0.000201833,0.0060051,0.006288,0,0,0,2.27432,
12,17,20, 12/17 20,0,0,0.259461,0,0,0.579449,0,2.1639,1.41329,0.807282,0,0.83891,5.22338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31542,1274.4,1051.14,3.80748,89.9626,100,0.000201454,0.0060051,0.006288,0,0,0,2.27139,
12,17,21, 12/17 21,0,0,0.259461,0,0,0.907878,0,2.2548,2.95574,0.779682,0,1.16734,7.15756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31599,1274.4,1051.14,3.81047,89.9626,100,0.000201612,0.0060051,0.006288,0,0,0,2.27183,
12,17,22, 12/17 22,0,0,0.259461,0,0,1.40693,0,2.23686,0.60609,0.662385,0,1.66639,5.17173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31881,1274.4,1051.14,3.835,89.9626,100,0.00020291,0.0060051,0.006288,0,0,0,2.27404,
12,17,23, 12/17 23,0,0,0.259461,0,0,1.71229,0,1.98349,0.52396,0.434689,0,1.97176,4.91389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32074,1274.4,1051.14,3.8302,89.9626,100,0.000202656,0.0060051,0.006288,0,0,0,2.27556,
12,17,24, 12/17 24,0,0,0.259461,0,0,0.643504,0,1.70207,0.478855,0.269094,0,0.902966,3.35299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77995,1274.4,1051.14,3.83641,89.9626,100,0.000202984,0.0060051,0.006288,0.000476189,0,0,3.4216,
12,18,1, 12/18 01,0,0,0.259461,0,0,0.285869,0,1.37145,0.436536,0.158696,0,0.545331,2.51201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2223,1274.4,1051.14,3.93929,89.9626,100,0.000208428,0.0060051,0.006288,0.000935961,0,0,4.55442,
12,18,2, 12/18 02,0,0,0.259461,0,0,0,0,1.25254,0.418967,0.131097,0,0.259461,2.06207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0841,1274.4,1051.14,3.89434,89.9626,100,0.000206049,0.0060051,0.006288,0.00134942,0,0,5.23125,
12,18,3, 12/18 03,0,0,0.259461,0,0,0.4325,0,1.2053,0.406163,0.103498,0,0.691962,2.40692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13019,1274.4,1051.14,3.87394,89.9626,100,0.00020497,0.0060051,0.006288,0.000319026,0,0,2.9113,
12,18,4, 12/18 04,0,0,0.259461,0,0,0.345834,0,1.19839,0.399662,0.117297,0,0.605295,2.32064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63793,1274.4,1051.14,3.87219,89.9626,100,0.000204878,0.0060051,0.006288,0.000126716,0,0,2.52468,
12,18,5, 12/18 05,0,0,0.259461,0,0.0710671,0.0786447,0,1.14212,0.390324,0.144897,0,0.409173,2.08652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011,1274.4,1051.14,3.87346,89.9626,100,0.000204945,0.0060051,0.006288,0.000246456,0,0,2.81768,
12,18,6, 12/18 06,0,0,0.259461,0,0.0710671,0.491182,0,1.23715,0.46892,0.213895,0,0.821711,2.74167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20442,1274.4,1051.14,3.87219,89.9626,100,0.000204878,0.0060051,0.006288,0.000311513,0,0,2.9696,
12,18,7, 12/18 07,0,0,0.259461,0,0.0710671,0.191468,0,1.40915,0.541823,0.289793,0,0.521997,2.76277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9673,1274.4,1051.14,3.86867,89.9626,100,0.000204691,0.0060051,0.006288,0.00159187,0,0,5.92488,
12,18,8, 12/18 08,0,0,0.259461,0,0.0710671,0.0332007,0,1.51435,0.616164,0.282894,0,0.363729,2.77714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8416,1274.4,1051.14,3.75907,89.9626,100,0.000198892,0.0060051,0.006288,0.000543623,-1.98778,0,3.47003,
12,18,9, 12/18 09,0,0,0.259461,0,0,0.583551,0,1.40325,0.690738,0.234595,0,0.843012,3.1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60009,1274.4,1051.14,2.71924,89.9626,100,0.000143875,0.0060051,0.006288,0,-5.48297,0,1.70958,
12,18,10, 12/18 10,0,0,0.259461,0,0,0.9139,0,1.31768,3.04837,0.200095,0,1.17336,5.73951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49089,1274.4,1051.14,2.14895,89.9626,100,0.000113701,0.0060051,0.006288,0,-7.66514,0,1.62381,
