20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:37:41"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1d\EX01d_MF08_BAL_HRV_SZHP_CZ09\EX01d_MF08_BAL_HRV_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
10,22,17, 10/22 18,0,0.3616,0.253507,0,0,0.305332,0,1.7636,1.51559,0.270704,0,0.92044,4.47033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70699,1136.91,1024.12,2.12846,89.9626,100,0.000112617,0.0060051,0.006288,0,-0.830409,0,1.79353,
10,22,18, 10/22 19,0,0.244273,0.220843,0,0,0.277992,0,1.91786,1.47872,0.516799,0,0.743109,4.65649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77585,1136.91,1024.12,2.45766,89.9626,100,0.000130035,0.0060051,0.006288,0,0,0,1.84761,
10,22,19, 10/22 20,0,0.0659443,0.168177,0,0,0.514649,0,2.01795,1.48059,0.719825,0,0.74877,4.96714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77648,1136.91,1024.12,2.46238,89.9626,100,0.000130285,0.0060051,0.006288,0,0,0,1.8481,
10,22,20, 10/22 21,0,0,0.147841,0,0,0.405623,0,2.10424,1.03831,0.695216,0,0.553465,4.39122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77648,1136.91,1024.12,2.46134,89.9626,100,0.000130229,0.0060051,0.006288,0,0,0,1.84811,
10,22,21, 10/22 22,0,0,0.147841,0,0,0.349751,0,2.09182,0.617335,0.590626,0,0.497593,3.79737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77749,1136.91,1024.12,2.47591,89.9626,100,0.000131,0.0060051,0.006288,0,0,0,1.8489,
10,22,22, 10/22 23,0,0,0.147841,0,0,0,0,1.85858,0.548316,0.387598,0,0.147841,2.94233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77863,1136.91,1024.12,2.47421,89.9626,100,0.00013091,0.0060051,0.006288,0,0,0,1.8498,
10,22,23, 10/22 24,0,0,0.147841,0,0,0.334424,0,1.59522,0.517467,0.239942,0,0.482266,2.8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77876,1136.91,1024.12,2.47738,89.9626,100,0.000131078,0.0060051,0.006288,0,0,0,1.8499,
10,22,24, 10/23 01,0,0.0173206,0.153105,0,0,1.42089,0,1.284,0.47595,0.141504,0,1.59131,3.49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77868,1136.91,1024.12,2.46903,89.9626,100,0.000130636,0.0060051,0.006288,0,0,0,1.84984,
10,23,1, 10/23 02,0,0.00135505,0.148259,0,0,0.531106,0,1.17079,0.454102,0.116895,0,0.68072,2.4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84098,1136.91,1024.12,2.50588,89.9626,100,0.000132586,0.0060051,0.006288,0,0,0,1.89876,
10,23,2, 10/23 03,0,0,0.147841,0,0,0.0552399,0,1.12626,0.442824,0.0922853,0,0.203081,1.86445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83925,1136.91,1024.12,2.48777,89.9626,100,0.000131628,0.0060051,0.006288,0,0,0,1.8974,
10,23,3, 10/23 04,0,0,0.147841,0,0,0.288335,0,1.11936,0.436194,0.10459,0,0.436176,2.09632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83643,1136.91,1024.12,2.48692,89.9626,100,0.000131583,0.0060051,0.006288,0,0,0,1.8952,
10,23,4, 10/23 05,0,0,0.147841,0,0,0.0122095,0,1.06829,0.432358,0.1292,0,0.160051,1.7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83262,1136.91,1024.12,2.46844,89.9626,100,0.000130605,0.0060051,0.006288,0,0,0,1.8922,
10,23,5, 10/23 06,0,0,0.147841,0,0,0.15832,0,1.15317,0.726056,0.190723,0,0.306161,2.37611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83316,1136.91,1024.12,2.46851,89.9626,100,0.000130609,0.0060051,0.006288,0,0,0,1.89262,
10,23,6, 10/23 07,0,0,0.147841,0,0,0.25602,0,1.30984,2.4505,0.258399,0,0.403862,4.4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84088,1136.91,1024.12,2.49284,89.9626,100,0.000131896,0.0060051,0.006288,0,0,0,1.89868,
10,23,7, 10/23 08,0,0,0.147841,0,0,0,0,1.40992,0.959001,0.252247,0,0.147841,2.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82518,1136.91,1024.12,2.47837,89.9626,100,0.00013113,0.0060051,0.006288,0,-0.225684,0,1.88636,
10,23,8, 10/23 09,0,0,0.147841,0,0,0.344052,0,1.31506,0.780957,0.20918,0,0.491894,2.79709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0304,1136.91,1024.12,1.31825,89.9626,100,6.97484e-05,0.0060051,0.006288,0,-1.4324,0,1.26215,
10,23,9, 10/23 10,0,0,0.147841,0,0,2.39126,0,1.24086,1.37934,0.178418,0,2.5391,5.33772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98698,1136.91,1024.12,0.938688,89.9626,100,4.9666e-05,0.0060051,0.006288,0,-5.96961,0,1.22805,
10,23,10, 10/23 11,0,0,0.147841,0,0,2.87451,0,1.25429,2.92093,0.166114,0,3.02235,7.36369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998,1136.91,1024.12,0.841511,89.9626,100,4.45243e-05,0.0060051,0.006288,0,-7.03502,0,1.2367,
10,23,11, 10/23 12,0,0,0.147841,0,0,2.28912,0,1.25429,3.59838,0.153809,0,2.43696,7.44344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98193,1136.91,1024.12,0.798973,89.9626,100,4.22737e-05,0.0060051,0.006288,0,-10.1481,0,1.22408,
10,23,12, 10/23 13,0,0.505492,0.282199,0,0,0.969726,0,1.2581,8.69151,0.1292,0,1.75742,11.8362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98722,1136.91,1024.12,0.737566,89.9626,100,3.90246e-05,0.0060051,0.006288,0,-10.51,0,1.22823,
10,23,13, 10/23 14,0,0.359086,0.241714,0,0,0.153537,0,1.28536,0.620006,0.1292,0,0.754338,2.78891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99352,1136.91,1024.12,0.786016,89.9626,100,4.15881e-05,0.0060051,0.006288,0,-10.1545,0,1.23318,
10,23,14, 10/23 15,0,0.424416,0.262098,0,0,0.543538,0,1.33021,0.625921,0.1292,0,1.23005,3.31538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97763,1136.91,1024.12,0.717122,89.9626,100,3.79429e-05,0.0060051,0.006288,0,-9.00952,0,1.2207,
10,23,15, 10/23 16,0,0.45933,0.27468,0,0,0.0778029,0,1.36746,0.725552,0.159961,0,0.811813,3.06479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9974,1136.91,1024.12,0.659668,89.9626,100,3.4903e-05,0.0060051,0.006288,0,-7.24844,0,1.23623,
10,23,16, 10/23 17,0,0.491619,0.283911,0,0,0,0,1.53826,1.07439,0.190723,0,0.77553,3.57891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02328,1136.91,1024.12,0.600992,89.9626,100,3.17985e-05,0.0060051,0.006288,0,-4.53913,0,1.25655,
10,23,17, 10/23 18,0,0.448612,0.27502,0,0,0,0,1.7636,1.774,0.270704,0,0.723632,4.53194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67256,1136.91,1024.12,2.05225,89.9626,100,0.000108585,0.0060051,0.006288,0,-1.18807,0,1.76649,
10,23,18, 10/23 19,0,0.377821,0.258921,0,0,0,0,1.91786,3.66367,0.516799,0,0.636741,6.73507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84368,1136.91,1024.12,2.49971,89.9626,100,0.00013226,0.0060051,0.006288,0,0,0,1.90088,
10,23,19, 10/23 20,0,0.36199,0.257025,0,0,0,0,2.01795,1.0483,0.719825,0,0.619014,4.40509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84384,1136.91,1024.12,2.50146,89.9626,100,0.000132352,0.0060051,0.006288,0,0,0,1.90101,
10,23,20, 10/23 21,0,0.164253,0.198306,0,0,0,0,2.10424,0.746151,0.695216,0,0.362559,3.90816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84383,1136.91,1024.12,2.50146,89.9626,100,0.000132352,0.0060051,0.006288,0,0,0,1.901,
10,23,21, 10/23 22,0,0,0.147841,0,0,0,0,2.09182,0.617335,0.590626,0,0.147841,3.44762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84556,1136.91,1024.12,2.51148,89.9626,100,0.000132882,0.0060051,0.006288,0,0,0,1.90237,
10,23,22, 10/23 23,0,0,0.147841,0,0,0.532369,0,1.85858,0.548193,0.387598,0,0.680211,3.47458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84572,1136.91,1024.12,2.5132,89.9626,100,0.000132973,0.0060051,0.006288,0,0,0,1.90249,
10,23,23, 10/23 24,0,0,0.147841,0,0,1.83665,0,1.59522,0.516752,0.239942,0,1.98449,4.33641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84576,1136.91,1024.12,2.51148,89.9626,100,0.000132882,0.0060051,0.006288,0,0,0,1.90252,
10,23,24, 10/24 01,0,0,0.147841,0,0,0.731067,0,1.28812,0.479932,0.141504,0,0.878909,2.78847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84572,1136.91,1024.12,2.51148,89.9626,100,0.000132882,0.0060051,0.006288,0,0,0,1.90249,
10,24,1, 10/24 02,0,0,0.147841,0,0,0.19726,0,1.18526,0.453566,0.116895,0,0.345102,2.10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.073,1136.91,1024.12,2.97018,89.9626,100,0.000157152,0.0060051,0.006288,0,0,0,2.08099,
10,24,2, 10/24 03,0,0,0.147841,0,0,0.696101,0,1.1228,0.44167,0.0922853,0,0.843942,2.5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06996,1136.91,1024.12,2.95956,89.9626,100,0.00015659,0.0060051,0.006288,0,0,0,2.0786,
10,24,3, 10/24 04,0,0,0.147841,0,0,0.516234,0,1.12002,0.690976,0.10459,0,0.664075,2.57966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06514,1136.91,1024.12,2.93838,89.9626,100,0.00015547,0.0060051,0.006288,0,0,0,2.07482,
10,24,4, 10/24 05,0,0,0.147841,0,0,0,0,1.06483,2.6119,0.1292,0,0.147841,3.95377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06371,1136.91,1024.12,2.93031,89.9626,100,0.000155043,0.0060051,0.006288,0,0,0,2.0737,
10,24,5, 10/24 06,0,0,0.147841,0,0,0,0,1.14971,0.437986,0.190723,0,0.147841,1.92626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06371,1136.91,1024.12,2.93269,89.9626,100,0.000155169,0.0060051,0.006288,0,0,0,2.07369,
10,24,6, 10/24 07,0,0,0.147841,0,0,0,0,1.28567,0.629765,0.258399,0,0.147841,2.32168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07004,1136.91,1024.12,2.96025,89.9626,100,0.000156627,0.0060051,0.006288,0,0,0,2.07867,
10,24,7, 10/24 08,0,0,0.147841,0,0,0,0,1.38163,2.06934,0.252247,0,0.147841,3.85106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0591,1136.91,1024.12,2.94847,89.9626,100,0.000156003,0.0060051,0.006288,0,-1.02869,0,2.07008,
10,24,8, 10/24 09,0,0,0.147841,0,0,0,0,1.30883,2.77837,0.20918,0,0.147841,4.44422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5215,1136.91,1024.12,0.757268,89.9626,100,4.0067e-05,0.0060051,0.006288,0,-4.13077,0,0.862464,
10,24,9, 10/24 10,0,0,0.147841,0,0,0.165961,0,1.26638,2.20887,0.178418,0,0.313802,3.96747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46474,1136.91,1024.12,0.304011,89.9626,100,1.60852e-05,0.0060051,0.006288,0,-6.9746,0,0.817885,
10,24,10, 10/24 11,0,0,0.147841,0,0,1.51699,0,1.28672,3.1546,0.166114,0,1.66483,6.27226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48617,1136.91,1024.12,0.153563,89.9626,100,8.12504e-06,0.0060051,0.006288,0,-8.97333,0,0.834716,
10,24,11, 10/24 12,0,0,0.147841,0,0,1.39728,0,1.26532,3.29302,0.153809,0,1.54512,6.25727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45852,1136.91,1024.12,0.0857852,89.9626,100,4.5389e-06,0.0060051,0.006288,0,-10.1229,0,0.813004,
10,24,12, 10/24 13,0,0,0.147841,0,0,1.41584,0,1.25532,1.20741,0.1292,0,1.56368,4.15562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47356,1136.91,1024.12,0.090733,89.9626,100,4.80068e-06,0.0060051,0.006288,0,-10.7158,0,0.824814,
10,24,13, 10/24 14,0,0.0567377,0.162666,0,0,1.42416,0,1.29293,0.808343,0.1292,0,1.64357,3.87404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46751,1136.91,1024.12,0.0883425,89.9626,100,4.6742e-06,0.0060051,0.006288,0,-10.5361,0,0.820066,
10,24,14, 10/24 15,0,0.314855,0.229661,0,0,0.435234,0,1.35437,0.820054,0.1292,0,0.97975,3.28338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45692,1136.91,1024.12,0.0834717,89.9626,100,4.41649e-06,0.0060051,0.006288,0,-9.40574,0,0.811748,
10,24,15, 10/24 16,0,0.379001,0.246861,0,0,0.543524,0,1.42338,0.847872,0.159961,0,1.16939,3.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47025,1136.91,1024.12,0.0785746,89.9626,100,4.15738e-06,0.0060051,0.006288,0,-7.48553,0,0.822216,
10,24,16, 10/24 17,0,0.428243,0.259843,0,0,0.0872771,0,1.59006,0.973991,0.190723,0,0.775363,3.53013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4893,1136.91,1024.12,0.0806443,89.9626,100,4.26689e-06,0.0060051,0.006288,0,-4.6202,0,0.837172,
10,24,17, 10/24 18,0,0.421319,0.258111,0,0,0,0,1.78431,1.23938,0.270704,0,0.67943,3.97383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84683,1136.91,1024.12,2.42729,89.9626,100,0.000128428,0.0060051,0.006288,0,-1.18685,0,1.90336,
10,24,18, 10/24 19,0,0.36727,0.247325,0,0,0.33557,0,1.91442,1.20607,0.516799,0,0.950165,4.58745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07266,1136.91,1024.12,2.99153,89.9626,100,0.000158282,0.0060051,0.006288,0,0,0,2.08073,
10,24,19, 10/24 20,0,0.368866,0.24876,0,0,0.549173,0,1.98966,0.910436,0.719825,0,1.1668,4.78672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07639,1136.91,1024.12,3.0019,89.9626,100,0.000158831,0.0060051,0.006288,0,0,0,2.08366,
10,24,20, 10/24 21,0,0.173769,0.195466,0,0,0.0373133,0,2.06213,0.699508,0.695216,0,0.406548,3.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07531,1136.91,1024.12,2.99192,89.9626,100,0.000158302,0.0060051,0.006288,0,0,0,2.0828,
10,24,21, 10/24 22,0,0,0.147841,0,0,0.829826,0,2.04559,0.586622,0.590626,0,0.977667,4.20051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07637,1136.91,1024.12,2.99512,89.9626,100,0.000158472,0.0060051,0.006288,0,0,0,2.08364,
10,24,22, 10/24 23,0,0,0.147841,0,0,0.781531,0,1.83373,0.7987,0.387598,0,0.929372,3.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07787,1136.91,1024.12,2.99944,89.9626,100,0.0001587,0.0060051,0.006288,0,0,0,2.08482,
10,24,23, 10/24 24,0,0.0211056,0.154306,0,0,0,0,1.56357,2.68462,0.239942,0,0.175412,4.66354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07668,1136.91,1024.12,3.0056,89.9626,100,0.000159026,0.0060051,0.006288,0,0,0,2.08388,
10,24,24, 10/25 01,0,0.0110411,0.151219,0,0,0,0,1.28812,0.481491,0.141504,0,0.16226,2.07338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0779,1136.91,1024.12,2.99474,89.9626,100,0.000158452,0.0060051,0.006288,0,0,0,2.08484,
10,25,1, 10/25 02,0,0,0.147841,0,0,0.11829,0,1.18526,0.454957,0.116895,0,0.266131,2.02325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91177,1136.91,1024.12,2.65218,89.9626,100,0.000140327,0.0060051,0.006288,0,0,0,1.95436,
10,25,2, 10/25 03,0,0,0.147841,0,0,1.28873,0,1.1228,0.443094,0.0922853,0,1.43657,3.09475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91029,1136.91,1024.12,2.65218,89.9626,100,0.000140327,0.0060051,0.006288,0,0,0,1.9532,
10,25,3, 10/25 04,0,0,0.147841,0,0,0.200586,0,1.12002,0.433985,0.10459,0,0.348428,2.00702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90982,1136.91,1024.12,2.63632,89.9626,100,0.000139488,0.0060051,0.006288,0,0,0,1.95283,
10,25,4, 10/25 05,0,0,0.147841,0,0,0.00908464,0,1.06483,0.429109,0.1292,0,0.156926,1.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9058,1136.91,1024.12,2.6306,89.9626,100,0.000139185,0.0060051,0.006288,0,0,0,1.94968,
10,25,5, 10/25 06,0,0,0.147841,0,0,0.235573,0,1.14971,0.439768,0.190723,0,0.383414,2.16361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90582,1136.91,1024.12,2.6306,89.9626,100,0.000139185,0.0060051,0.006288,0,0,0,1.94969,
10,25,6, 10/25 07,0,0,0.147841,0,0,0,0,1.28567,0.632299,0.258399,0,0.147841,2.32421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91113,1136.91,1024.12,2.63794,89.9626,100,0.000139573,0.0060051,0.006288,0,0,0,1.95386,
10,25,7, 10/25 08,0,0,0.147841,0,0,0.3916,0,1.38163,2.0723,0.252247,0,0.539442,4.24562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21042,1136.91,1024.12,2.65218,89.9626,100,0.000140327,0.0060051,0.006288,9.71e-05,-0.971327,0,2.18892,
10,25,8, 10/25 09,0,0,0.147841,0,0,0.203287,0,1.30883,3.50669,0.20918,0,0.351129,5.37583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77057,1136.91,1024.12,0.864092,89.9626,100,4.57191e-05,0.0060051,0.006288,0,-3.92421,0,1.05808,
10,25,9, 10/25 10,0,0,0.147841,0,0,1.05877,0,1.26638,1.95573,0.178418,0,1.20661,4.60713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50521,1136.91,1024.12,0.188032,89.9626,100,9.94876e-06,0.0060051,0.006288,0,-6.74671,0,0.849671,
10,25,10, 10/25 11,0,0.0955977,0.169643,0,0,1.11488,0,1.28672,0.966603,0.166114,0,1.38012,3.79956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50265,1136.91,1024.12,0.0917819,89.9626,100,4.85618e-06,0.0060051,0.006288,0,-8.8321,0,0.847664,
10,25,11, 10/25 12,0,0.438548,0.244247,0,0,1.05811,0,1.26532,1.58958,0.153809,0,1.7409,4.74961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50825,1136.91,1024.12,0.0819302,89.9626,100,4.33493e-06,0.0060051,0.006288,0,-9.92874,0,0.852056,
10,25,12, 10/25 13,0,0.790019,0.318018,0,0,0.837488,0,1.25532,1.37904,0.1292,0,1.94552,4.70909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50457,1136.91,1024.12,0.0821956,89.9626,100,4.34897e-06,0.0060051,0.006288,0,-10.4438,0,0.849165,
10,25,13, 10/25 14,0,1.05436,0.369689,0,0,0.740458,0,1.29293,2.44365,0.1292,0,2.1645,6.03029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4968,1136.91,1024.12,0.0809985,89.9626,100,4.28563e-06,0.0060051,0.006288,0,-10.2324,0,0.843065,
10,25,14, 10/25 15,0,1.21143,0.404289,0,0,0.692092,0,1.35437,2.8741,0.1292,0,2.30781,6.66548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50277,1136.91,1024.12,0.0804818,89.9626,100,4.25829e-06,0.0060051,0.006288,0,-9.00155,0,0.847754,
10,25,15, 10/25 16,0,1.14928,0.402861,0,0,0.611386,0,1.42338,1.88514,0.159961,0,2.16352,5.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49787,1136.91,1024.12,0.0510913,89.9626,100,2.70324e-06,0.0060051,0.006288,0,-7.01489,0,0.843908,
10,25,16, 10/25 17,0,1.20153,0.410487,0,0,0,0,1.59006,0.975251,0.190723,0,1.61201,4.36804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51774,1136.91,1024.12,0.0633213,89.9626,100,3.35033e-06,0.0060051,0.006288,0,-4.29588,0,0.859515,
10,25,17, 10/25 18,0,1.1829,0.401688,0,0,0,0,1.78431,1.24046,0.270704,0,1.58459,4.88006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84138,1136.91,1024.12,2.42127,89.9626,100,0.000128109,0.0060051,0.006288,0,-1.09705,0,1.89908,
10,25,18, 10/25 19,0,0.984278,0.36924,0,0,0.203137,0,1.91442,1.2064,0.516799,0,1.55665,5.19427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90823,1136.91,1024.12,2.6484,89.9626,100,0.000140127,0.0060051,0.006288,0,0,0,1.95158,
10,25,19, 10/25 20,0,0.878581,0.358402,0,0,0,0,1.98966,0.910934,0.719825,0,1.23698,4.85741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9097,1136.91,1024.12,2.65024,89.9626,100,0.000140224,0.0060051,0.006288,0,0,0,1.95274,
10,25,20, 10/25 21,0,0.74398,0.335498,0,0,0,0,2.06213,0.7003,0.695216,0,1.07948,4.53712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90871,1136.91,1024.12,2.65024,89.9626,100,0.000140224,0.0060051,0.006288,0,0,0,1.95196,
